cycle,state,modeldate,candidate_name,pct_estimate,pct_trend_adjusted
2020,National,4/16/2020,Joseph R. Biden Jr.,48.9378,49.0604
2020,Montana,4/16/2020,Joseph R. Biden Jr.,33.9,33.72783
2020,Missouri,4/16/2020,Joseph R. Biden Jr.,42.61566,42.19388
2020,Mississippi,4/16/2020,Joseph R. Biden Jr.,40.01859,39.9235
2020,Michigan,4/16/2020,Joseph R. Biden Jr.,47.81377,47.71454
2020,Maryland,4/16/2020,Joseph R. Biden Jr.,60,59.59117
2020,Maine,4/16/2020,Joseph R. Biden Jr.,52.24545,51.94482
2020,Kansas,4/16/2020,Joseph R. Biden Jr.,41.35028,40.8965
2020,Iowa,4/16/2020,Joseph R. Biden Jr.,43.91615,43.67204
2020,Indiana,4/16/2020,Joseph R. Biden Jr.,39.09688,39.09213
2020,Georgia,4/16/2020,Joseph R. Biden Jr.,45.73131,45.4011
2020,Florida,4/16/2020,Joseph R. Biden Jr.,47.47991,47.27653
2020,Delaware,4/16/2020,Joseph R. Biden Jr.,55.9,55.23332
2020,Connecticut,4/16/2020,Joseph R. Biden Jr.,51.32739,51.14532
2020,Colorado,4/16/2020,Joseph R. Biden Jr.,46.74496,46.18058
2020,California,4/16/2020,Joseph R. Biden Jr.,61.54525,61.76255
2020,Arizona,4/16/2020,Joseph R. Biden Jr.,48.50525,48.25779
2020,Alabama,4/16/2020,Joseph R. Biden Jr.,38.42108,38.15752
2020,Wisconsin,4/16/2020,Donald Trump,46.16256,46.07389
2020,West Virginia,4/16/2020,Donald Trump,66.00237,65.64899
2020,Washington,4/16/2020,Donald Trump,36.70672,36.56592
2020,Virginia,4/16/2020,Donald Trump,42.30467,42.09687
2020,Utah,4/16/2020,Donald Trump,47.96963,47.90107
2020,Texas,4/16/2020,Donald Trump,48.91214,48.0246
2020,Tennessee,4/16/2020,Donald Trump,56.20335,55.38096
2020,South Carolina,4/16/2020,Donald Trump,51.10517,50.49679
2020,Pennsylvania,4/16/2020,Donald Trump,45.59904,45.23583
2020,Oklahoma,4/16/2020,Donald Trump,60.03526,59.54727
2020,Ohio,4/16/2020,Donald Trump,46.82291,46.96822
2020,North Dakota,4/16/2020,Donald Trump,56.06651,55.51684
2020,North Carolina,4/16/2020,Donald Trump,46.8,46.47461
2020,New York,4/16/2020,Donald Trump,35.7165,35.35333
2020,New Mexico,4/16/2020,Donald Trump,46.45427,45.86355
2020,New Jersey,4/16/2020,Donald Trump,36.23808,34.71574
2020,New Hampshire,4/16/2020,Donald Trump,45.67699,45.09025
2020,Nevada,4/16/2020,Donald Trump,41.1489,40.67306
2020,National,4/16/2020,Donald Trump,44.13304,44.34444
2020,Montana,4/16/2020,Donald Trump,56.2,55.47758
2020,Missouri,4/16/2020,Donald Trump,50.76808,50.07751
2020,Mississippi,4/16/2020,Donald Trump,53.5229,53.36926
2020,Michigan,4/16/2020,Donald Trump,43.86504,43.89161
2020,Maryland,4/16/2020,Donald Trump,35,33.83097
2020,Maine,4/16/2020,Donald Trump,42.63916,42.31898
2020,Kansas,4/16/2020,Donald Trump,52.62488,52.44961
2020,Iowa,4/16/2020,Donald Trump,49.38319,49.06383
2020,Indiana,4/16/2020,Donald Trump,52.08551,52.1218
2020,Georgia,4/16/2020,Donald Trump,47.62315,47.84381
2020,Florida,4/16/2020,Donald Trump,45.26409,45.21774
2020,Delaware,4/16/2020,Donald Trump,40.2,39.31184
2020,Connecticut,4/16/2020,Donald Trump,35.52405,35.55482
2020,Colorado,4/16/2020,Donald Trump,44.29739,42.8377
2020,California,4/16/2020,Donald Trump,32.59902,31.92554
2020,Arizona,4/16/2020,Donald Trump,45.6265,45.56948
2020,Alabama,4/16/2020,Donald Trump,59.14876,58.58776
2020,Wisconsin,4/15/2020,Joseph R. Biden Jr.,47.1481,46.7915
2020,West Virginia,4/15/2020,Joseph R. Biden Jr.,31.0044,30.35773
2020,Washington,4/15/2020,Joseph R. Biden Jr.,56.26684,55.53732
2020,Virginia,4/15/2020,Joseph R. Biden Jr.,49.05037,48.59486
2020,Utah,4/15/2020,Joseph R. Biden Jr.,37.63392,37.14729
2020,Texas,4/15/2020,Joseph R. Biden Jr.,45.37593,44.53908
2020,Tennessee,4/15/2020,Joseph R. Biden Jr.,39.71856,39.0936
2020,South Carolina,4/15/2020,Joseph R. Biden Jr.,41.68143,41.14436
2020,Pennsylvania,4/15/2020,Joseph R. Biden Jr.,47.05926,46.4045
2020,Oklahoma,4/15/2020,Joseph R. Biden Jr.,33.82688,33.28934
2020,Ohio,4/15/2020,Joseph R. Biden Jr.,48.26379,47.78596
2020,North Dakota,4/15/2020,Joseph R. Biden Jr.,37.9719,37.50005
2020,North Carolina,4/15/2020,Joseph R. Biden Jr.,47.99547,47.5046
2020,New York,4/15/2020,Joseph R. Biden Jr.,57.26529,56.66026
2020,New Mexico,4/15/2020,Joseph R. Biden Jr.,54.88774,54.29643
2020,New Jersey,4/15/2020,Joseph R. Biden Jr.,53.75708,52.86157
2020,New Hampshire,4/15/2020,Joseph R. Biden Jr.,48.10891,47.18983
2020,Nevada,4/15/2020,Joseph R. Biden Jr.,46.8787,45.8973
2020,National,4/15/2020,Joseph R. Biden Jr.,48.81336,48.77267
2020,Montana,4/15/2020,Joseph R. Biden Jr.,33.89997,33.52935
2020,Missouri,4/15/2020,Joseph R. Biden Jr.,42.6156,41.9239
2020,Mississippi,4/15/2020,Joseph R. Biden Jr.,40.04259,39.79208
2020,Michigan,4/15/2020,Joseph R. Biden Jr.,47.83398,47.46368
2020,Maryland,4/15/2020,Joseph R. Biden Jr.,59.99996,59.27649
2020,Maine,4/15/2020,Joseph R. Biden Jr.,52.26836,51.67941
2020,Kansas,4/15/2020,Joseph R. Biden Jr.,41.37563,40.6086
2020,Iowa,4/15/2020,Joseph R. Biden Jr.,43.94329,43.42509
2020,Indiana,4/15/2020,Joseph R. Biden Jr.,39.09565,39.06791
2020,Georgia,4/15/2020,Joseph R. Biden Jr.,45.73608,45.14929
2020,Florida,4/15/2020,Joseph R. Biden Jr.,47.51973,46.96511
2020,Delaware,4/15/2020,Joseph R. Biden Jr.,55.89996,54.8888
2020,Connecticut,4/15/2020,Joseph R. Biden Jr.,51.36177,50.75932
2020,Colorado,4/15/2020,Joseph R. Biden Jr.,46.78989,45.82846
2020,California,4/15/2020,Joseph R. Biden Jr.,61.57551,61.52443
2020,Arizona,4/15/2020,Joseph R. Biden Jr.,48.53566,47.93465
2020,Alabama,4/15/2020,Joseph R. Biden Jr.,38.44783,37.99491
2020,Wisconsin,4/15/2020,Donald Trump,46.16716,45.87908
2020,West Virginia,4/15/2020,Donald Trump,66.00239,65.43785
2020,Washington,4/15/2020,Donald Trump,36.71465,36.2695
2020,Virginia,4/15/2020,Donald Trump,42.30792,41.82357
2020,Utah,4/15/2020,Donald Trump,47.97321,47.61312
2020,Texas,4/15/2020,Donald Trump,48.92004,47.78412
2020,Tennessee,4/15/2020,Donald Trump,56.21148,55.19677
2020,South Carolina,4/15/2020,Donald Trump,51.11361,50.34427
2020,Pennsylvania,4/15/2020,Donald Trump,45.60467,44.98502
2020,Oklahoma,4/15/2020,Donald Trump,60.03927,59.36616
2020,Ohio,4/15/2020,Donald Trump,46.8313,46.71254
2020,North Dakota,4/15/2020,Donald Trump,56.06647,55.31793
2020,North Carolina,4/15/2020,Donald Trump,46.8064,46.31691
2020,New York,4/15/2020,Donald Trump,35.72466,35.07354
2020,New Mexico,4/15/2020,Donald Trump,46.4628,45.54367
2020,New Jersey,4/15/2020,Donald Trump,36.24628,34.42498
2020,New Hampshire,4/15/2020,Donald Trump,45.68278,44.84502
2020,Nevada,4/15/2020,Donald Trump,41.15705,40.37567
2020,National,4/15/2020,Donald Trump,43.89371,44.00019
2020,Montana,4/15/2020,Donald Trump,56.20004,55.30333
2020,Missouri,4/15/2020,Donald Trump,50.76808,49.85041
2020,Mississippi,4/15/2020,Donald Trump,53.52748,53.24595
2020,Michigan,4/15/2020,Donald Trump,43.86861,43.67348
2020,Maryland,4/15/2020,Donald Trump,35.00003,33.58039
2020,Maine,4/15/2020,Donald Trump,42.64305,42.08942
2020,Kansas,4/15/2020,Donald Trump,52.62967,52.19378
2020,Iowa,4/15/2020,Donald Trump,49.38838,48.84092
2020,Indiana,4/15/2020,Donald Trump,52.07986,52.08846
2020,Georgia,4/15/2020,Donald Trump,47.62399,47.62929
2020,Florida,4/15/2020,Donald Trump,45.27158,44.93378
2020,Delaware,4/15/2020,Donald Trump,40.20003,39.03158
2020,Connecticut,4/15/2020,Donald Trump,35.53026,35.22887
2020,Colorado,4/15/2020,Donald Trump,44.30574,42.51794
2020,California,4/15/2020,Donald Trump,32.60419,31.71779
2020,Arizona,4/15/2020,Donald Trump,45.63218,45.28738
2020,Alabama,4/15/2020,Donald Trump,59.15387,58.43251
2020,Wisconsin,4/14/2020,Joseph R. Biden Jr.,46.79682,46.05795
2020,West Virginia,4/14/2020,Joseph R. Biden Jr.,31.00642,30.11875
2020,Washington,4/14/2020,Joseph R. Biden Jr.,56.26897,55.21668
2020,Virginia,4/14/2020,Joseph R. Biden Jr.,49.05264,48.2915
2020,Utah,4/14/2020,Joseph R. Biden Jr.,37.63618,36.86455
2020,Texas,4/14/2020,Joseph R. Biden Jr.,45.37777,44.26213
2020,Tennessee,4/14/2020,Joseph R. Biden Jr.,39.72055,38.78071
2020,South Carolina,4/14/2020,Joseph R. Biden Jr.,41.68406,40.8437
2020,Pennsylvania,4/14/2020,Joseph R. Biden Jr.,47.06308,46.10171
2020,Oklahoma,4/14/2020,Joseph R. Biden Jr.,33.82902,33.00568
2020,Ohio,4/14/2020,Joseph R. Biden Jr.,48.26572,47.46328
2020,North Dakota,4/14/2020,Joseph R. Biden Jr.,37.9741,37.21371
2020,North Carolina,4/14/2020,Joseph R. Biden Jr.,47.4844,46.59784
2020,New York,4/14/2020,Joseph R. Biden Jr.,57.26757,56.35324
2020,New Mexico,4/14/2020,Joseph R. Biden Jr.,54.88918,53.94587
2020,New Jersey,4/14/2020,Joseph R. Biden Jr.,53.75939,52.53219
2020,New Hampshire,4/14/2020,Joseph R. Biden Jr.,48.11097,46.85719
2020,Nevada,4/14/2020,Joseph R. Biden Jr.,46.88022,45.57354
2020,National,4/14/2020,Joseph R. Biden Jr.,48.51607,48.32554
2020,Montana,4/14/2020,Joseph R. Biden Jr.,33.90213,33.2662
2020,Missouri,4/14/2020,Joseph R. Biden Jr.,42.61785,41.62306
2020,Mississippi,4/14/2020,Joseph R. Biden Jr.,40.04477,39.59177
2020,Michigan,4/14/2020,Joseph R. Biden Jr.,47.83699,47.21724
2020,Maryland,4/14/2020,Joseph R. Biden Jr.,60.00222,59.00381
2020,Maine,4/14/2020,Joseph R. Biden Jr.,52.27205,51.33433
2020,Kansas,4/14/2020,Joseph R. Biden Jr.,41.38132,40.27835
2020,Iowa,4/14/2020,Joseph R. Biden Jr.,43.94529,43.11378
2020,Indiana,4/14/2020,Joseph R. Biden Jr.,39.14031,39.1248
2020,Georgia,4/14/2020,Joseph R. Biden Jr.,45.73832,44.89132
2020,Florida,4/14/2020,Joseph R. Biden Jr.,47.52196,46.65736
2020,Delaware,4/14/2020,Joseph R. Biden Jr.,55.90226,54.57727
2020,Connecticut,4/14/2020,Joseph R. Biden Jr.,51.36408,50.40758
2020,Colorado,4/14/2020,Joseph R. Biden Jr.,46.7928,45.47699
2020,California,4/14/2020,Joseph R. Biden Jr.,61.57381,61.29505
2020,Arizona,4/14/2020,Joseph R. Biden Jr.,48.53785,47.62288
2020,Alabama,4/14/2020,Joseph R. Biden Jr.,38.44999,37.76068
2020,Wisconsin,4/14/2020,Donald Trump,46.37074,46.33003
2020,West Virginia,4/14/2020,Donald Trump,66.03617,65.60214
2020,Washington,4/14/2020,Donald Trump,36.74908,36.46238
2020,Virginia,4/14/2020,Donald Trump,42.3435,42.01303
2020,Utah,4/14/2020,Donald Trump,48.00917,47.81329
2020,Texas,4/14/2020,Donald Trump,48.95632,47.964
2020,Tennessee,4/14/2020,Donald Trump,56.24757,55.37788
2020,South Carolina,4/14/2020,Donald Trump,51.14952,50.509
2020,Pennsylvania,4/14/2020,Donald Trump,45.64098,45.18118
2020,Oklahoma,4/14/2020,Donald Trump,60.07442,59.5365
2020,Ohio,4/14/2020,Donald Trump,46.86705,46.9174
2020,North Dakota,4/14/2020,Donald Trump,56.1023,55.49473
2020,North Carolina,4/14/2020,Donald Trump,46.87857,46.40417
2020,New York,4/14/2020,Donald Trump,35.75883,35.27132
2020,New Mexico,4/14/2020,Donald Trump,46.49984,45.76875
2020,New Jersey,4/14/2020,Donald Trump,36.28059,34.62667
2020,New Hampshire,4/14/2020,Donald Trump,45.71871,45.047
2020,Nevada,4/14/2020,Donald Trump,41.19273,40.58222
2020,National,4/14/2020,Donald Trump,44.0855,44.34309
2020,Montana,4/14/2020,Donald Trump,56.23573,55.46872
2020,Missouri,4/14/2020,Donald Trump,50.80418,50.03568
2020,Mississippi,4/14/2020,Donald Trump,53.56353,53.33001
2020,Michigan,4/14/2020,Donald Trump,43.90469,43.80759
2020,Maryland,4/14/2020,Donald Trump,35.034,33.75463
2020,Maine,4/14/2020,Donald Trump,42.68846,42.30349
2020,Kansas,4/14/2020,Donald Trump,52.66872,52.40763
2020,Iowa,4/14/2020,Donald Trump,49.42495,49.03321
2020,Indiana,4/14/2020,Donald Trump,52.02069,51.88369
2020,Georgia,4/14/2020,Donald Trump,47.65998,47.79341
2020,Florida,4/14/2020,Donald Trump,45.30754,45.12633
2020,Delaware,4/14/2020,Donald Trump,40.23521,39.22821
2020,Connecticut,4/14/2020,Donald Trump,35.56438,35.44345
2020,Colorado,4/14/2020,Donald Trump,44.34014,42.73837
2020,California,4/14/2020,Donald Trump,32.64143,31.87147
2020,Arizona,4/14/2020,Donald Trump,45.66817,45.4779
2020,Alabama,4/14/2020,Donald Trump,59.18927,58.58034
2020,Wisconsin,4/13/2020,Joseph R. Biden Jr.,46.79467,45.77126
2020,West Virginia,4/13/2020,Joseph R. Biden Jr.,31.00395,29.88957
2020,Washington,4/13/2020,Joseph R. Biden Jr.,56.265,54.88155
2020,Virginia,4/13/2020,Joseph R. Biden Jr.,49.05001,47.99831
2020,Utah,4/13/2020,Joseph R. Biden Jr.,37.63396,36.55349
2020,Texas,4/13/2020,Joseph R. Biden Jr.,45.3744,43.98346
2020,Tennessee,4/13/2020,Joseph R. Biden Jr.,39.71725,38.56734
2020,South Carolina,4/13/2020,Joseph R. Biden Jr.,41.68098,40.66505
2020,Pennsylvania,4/13/2020,Joseph R. Biden Jr.,47.0617,45.79579
2020,Oklahoma,4/13/2020,Joseph R. Biden Jr.,33.82665,32.80101
2020,Ohio,4/13/2020,Joseph R. Biden Jr.,48.26246,47.12727
2020,North Dakota,4/13/2020,Joseph R. Biden Jr.,37.97155,36.99418
2020,North Carolina,4/13/2020,Joseph R. Biden Jr.,47.48118,46.38074
2020,New York,4/13/2020,Joseph R. Biden Jr.,57.26515,56.00143
2020,New Mexico,4/13/2020,Joseph R. Biden Jr.,54.88638,53.57259
2020,New Jersey,4/13/2020,Joseph R. Biden Jr.,53.75694,52.17028
2020,New Hampshire,4/13/2020,Joseph R. Biden Jr.,48.108,46.57159
2020,Nevada,4/13/2020,Joseph R. Biden Jr.,46.87613,45.21959
2020,National,4/13/2020,Joseph R. Biden Jr.,47.87522,47.52031
2020,Montana,4/13/2020,Joseph R. Biden Jr.,33.89983,33.08086
2020,Missouri,4/13/2020,Joseph R. Biden Jr.,42.61531,41.37132
2020,Mississippi,4/13/2020,Joseph R. Biden Jr.,40.04211,39.51514
2020,Michigan,4/13/2020,Joseph R. Biden Jr.,47.83437,47.00752
2020,Maryland,4/13/2020,Joseph R. Biden Jr.,59.99982,58.70377
2020,Maine,4/13/2020,Joseph R. Biden Jr.,52.26794,51.06338
2020,Kansas,4/13/2020,Joseph R. Biden Jr.,41.37769,39.96488
2020,Iowa,4/13/2020,Joseph R. Biden Jr.,43.94252,42.85717
2020,Indiana,4/13/2020,Joseph R. Biden Jr.,39.13348,39.1335
2020,Georgia,4/13/2020,Joseph R. Biden Jr.,45.73522,44.66464
2020,Florida,4/13/2020,Joseph R. Biden Jr.,47.51924,46.35575
2020,Delaware,4/13/2020,Joseph R. Biden Jr.,55.89983,54.25158
2020,Connecticut,4/13/2020,Joseph R. Biden Jr.,51.3589,50.0229
2020,Colorado,4/13/2020,Joseph R. Biden Jr.,46.78966,45.10083
2020,California,4/13/2020,Joseph R. Biden Jr.,61.57061,61.04959
2020,Arizona,4/13/2020,Joseph R. Biden Jr.,48.53478,47.30246
2020,Alabama,4/13/2020,Joseph R. Biden Jr.,38.44733,37.58122
2020,Wisconsin,4/13/2020,Donald Trump,46.33501,46.27716
2020,West Virginia,4/13/2020,Donald Trump,66.00272,65.55413
2020,Washington,4/13/2020,Donald Trump,36.71476,36.40731
2020,Virginia,4/13/2020,Donald Trump,42.3082,41.96034
2020,Utah,4/13/2020,Donald Trump,47.97335,47.76292
2020,Texas,4/13/2020,Donald Trump,48.92057,47.91183
2020,Tennessee,4/13/2020,Donald Trump,56.2123,55.32936
2020,South Carolina,4/13/2020,Donald Trump,51.11373,50.46258
2020,Pennsylvania,4/13/2020,Donald Trump,45.60506,45.12898
2020,Oklahoma,4/13/2020,Donald Trump,60.03948,59.486
2020,Ohio,4/13/2020,Donald Trump,46.83142,46.85899
2020,North Dakota,4/13/2020,Donald Trump,56.06693,55.44504
2020,North Carolina,4/13/2020,Donald Trump,46.84283,46.35502
2020,New York,4/13/2020,Donald Trump,35.72481,35.22292
2020,New Mexico,4/13/2020,Donald Trump,46.46368,45.71053
2020,New Jersey,4/13/2020,Donald Trump,36.24644,34.57201
2020,New Hampshire,4/13/2020,Donald Trump,45.68306,44.99413
2020,Nevada,4/13/2020,Donald Trump,41.15738,40.52597
2020,National,4/13/2020,Donald Trump,43.96333,44.14134
2020,Montana,4/13/2020,Donald Trump,56.20019,55.42113
2020,Missouri,4/13/2020,Donald Trump,50.76832,49.98452
2020,Mississippi,4/13/2020,Donald Trump,53.52782,53.26148
2020,Michigan,4/13/2020,Donald Trump,43.8689,43.77112
2020,Maryland,4/13/2020,Donald Trump,35.00018,33.70377
2020,Maine,4/13/2020,Donald Trump,42.65347,42.25258
2020,Kansas,4/13/2020,Donald Trump,52.62843,52.34273
2020,Iowa,4/13/2020,Donald Trump,49.38903,48.98146
2020,Indiana,4/13/2020,Donald Trump,51.98358,51.98363
2020,Georgia,4/13/2020,Donald Trump,47.62415,47.74348
2020,Florida,4/13/2020,Donald Trump,45.27192,45.06949
2020,Delaware,4/13/2020,Donald Trump,40.20019,39.17393
2020,Connecticut,4/13/2020,Donald Trump,35.51395,35.3722
2020,Colorado,4/13/2020,Donald Trump,44.30474,42.68066
2020,California,4/13/2020,Donald Trump,32.60946,31.82605
2020,Arizona,4/13/2020,Donald Trump,45.63251,45.41346
2020,Alabama,4/13/2020,Donald Trump,59.15423,58.53407
2020,Wisconsin,4/12/2020,Joseph R. Biden Jr.,46.79459,45.77159
2020,West Virginia,4/12/2020,Joseph R. Biden Jr.,31.00388,29.88967
2020,Washington,4/12/2020,Joseph R. Biden Jr.,56.26491,54.88228
2020,Virginia,4/12/2020,Joseph R. Biden Jr.,49.04994,47.99836
2020,Utah,4/12/2020,Joseph R. Biden Jr.,37.63389,36.55357
2020,Texas,4/12/2020,Joseph R. Biden Jr.,45.37432,43.98388
2020,Tennessee,4/12/2020,Joseph R. Biden Jr.,39.71716,38.56786
2020,South Carolina,4/12/2020,Joseph R. Biden Jr.,41.6809,40.66536
2020,Pennsylvania,4/12/2020,Joseph R. Biden Jr.,47.06161,45.79637
2020,Oklahoma,4/12/2020,Joseph R. Biden Jr.,33.82659,32.80099
2020,Ohio,4/12/2020,Joseph R. Biden Jr.,48.26237,47.1277
2020,North Dakota,4/12/2020,Joseph R. Biden Jr.,37.97149,36.99424
2020,North Carolina,4/12/2020,Joseph R. Biden Jr.,47.4811,46.38112
2020,New York,4/12/2020,Joseph R. Biden Jr.,57.26509,56.00136
2020,New Mexico,4/12/2020,Joseph R. Biden Jr.,54.88626,53.57387
2020,New Jersey,4/12/2020,Joseph R. Biden Jr.,53.75688,52.17022
2020,New Hampshire,4/12/2020,Joseph R. Biden Jr.,48.10792,46.5719
2020,Nevada,4/12/2020,Joseph R. Biden Jr.,46.87604,45.22009
2020,National,4/12/2020,Joseph R. Biden Jr.,47.87514,47.52043
2020,Montana,4/12/2020,Joseph R. Biden Jr.,33.89977,33.08079
2020,Missouri,4/12/2020,Joseph R. Biden Jr.,42.61525,41.37132
2020,Mississippi,4/12/2020,Joseph R. Biden Jr.,40.04204,39.51524
2020,Michigan,4/12/2020,Joseph R. Biden Jr.,47.83429,47.00786
2020,Maryland,4/12/2020,Joseph R. Biden Jr.,59.99976,58.7037
2020,Maine,4/12/2020,Joseph R. Biden Jr.,52.26784,51.0644
2020,Kansas,4/12/2020,Joseph R. Biden Jr.,41.37761,39.96515
2020,Iowa,4/12/2020,Joseph R. Biden Jr.,43.94245,42.85737
2020,Georgia,4/12/2020,Joseph R. Biden Jr.,45.73514,44.66493
2020,Florida,4/12/2020,Joseph R. Biden Jr.,47.51917,46.35585
2020,Delaware,4/12/2020,Joseph R. Biden Jr.,55.89976,54.25151
2020,Connecticut,4/12/2020,Joseph R. Biden Jr.,51.35884,50.02283
2020,Colorado,4/12/2020,Joseph R. Biden Jr.,46.78958,45.1012
2020,California,4/12/2020,Joseph R. Biden Jr.,61.57052,61.05018
2020,Arizona,4/12/2020,Joseph R. Biden Jr.,48.53471,47.3027
2020,Alabama,4/12/2020,Joseph R. Biden Jr.,38.44726,37.58134
2020,Wisconsin,4/12/2020,Donald Trump,46.3351,46.27718
2020,West Virginia,4/12/2020,Donald Trump,66.00278,65.55417
2020,Washington,4/12/2020,Donald Trump,36.71484,36.40729
2020,Virginia,4/12/2020,Donald Trump,42.30827,41.9604
2020,Utah,4/12/2020,Donald Trump,47.97343,47.76298
2020,Texas,4/12/2020,Donald Trump,48.92065,47.91185
2020,Tennessee,4/12/2020,Donald Trump,56.21238,55.32936
2020,South Carolina,4/12/2020,Donald Trump,51.11382,50.46261
2020,Pennsylvania,4/12/2020,Donald Trump,45.60515,45.12897
2020,Oklahoma,4/12/2020,Donald Trump,60.03955,59.48606
2020,Ohio,4/12/2020,Donald Trump,46.8315,46.859
2020,North Dakota,4/12/2020,Donald Trump,56.067,55.4451
2020,North Carolina,4/12/2020,Donald Trump,46.84292,46.35504
2020,New York,4/12/2020,Donald Trump,35.72488,35.22299
2020,New Mexico,4/12/2020,Donald Trump,46.46379,45.71045
2020,New Jersey,4/12/2020,Donald Trump,36.24651,34.57207
2020,New Hampshire,4/12/2020,Donald Trump,45.68314,44.99415
2020,Nevada,4/12/2020,Donald Trump,41.15747,40.52597
2020,National,4/12/2020,Donald Trump,43.9634,44.14139
2020,Montana,4/12/2020,Donald Trump,56.20026,55.4212
2020,Missouri,4/12/2020,Donald Trump,50.7684,49.98458
2020,Mississippi,4/12/2020,Donald Trump,53.5279,53.26153
2020,Michigan,4/12/2020,Donald Trump,43.86898,43.77114
2020,Maryland,4/12/2020,Donald Trump,35.00025,33.70383
2020,Maine,4/12/2020,Donald Trump,42.65357,42.25253
2020,Kansas,4/12/2020,Donald Trump,52.62851,52.34276
2020,Iowa,4/12/2020,Donald Trump,49.38911,48.98149
2020,Georgia,4/12/2020,Donald Trump,47.62423,47.74351
2020,Florida,4/12/2020,Donald Trump,45.27199,45.06954
2020,Delaware,4/12/2020,Donald Trump,40.20026,39.174
2020,Connecticut,4/12/2020,Donald Trump,35.51402,35.37227
2020,Colorado,4/12/2020,Donald Trump,44.30481,42.68068
2020,California,4/12/2020,Donald Trump,32.60955,31.82604
2020,Arizona,4/12/2020,Donald Trump,45.63259,45.4135
2020,Alabama,4/12/2020,Donald Trump,59.1543,58.53412
2020,Wisconsin,4/11/2020,Joseph R. Biden Jr.,46.90571,46.02059
2020,West Virginia,4/11/2020,Joseph R. Biden Jr.,31.10522,30.09871
2020,Washington,4/11/2020,Joseph R. Biden Jr.,56.37569,55.1687
2020,Virginia,4/11/2020,Joseph R. Biden Jr.,49.1616,48.26182
2020,Utah,4/11/2020,Joseph R. Biden Jr.,37.74135,36.80334
2020,Texas,4/11/2020,Joseph R. Biden Jr.,45.48539,44.22745
2020,Tennessee,4/11/2020,Joseph R. Biden Jr.,39.82589,38.77704
2020,South Carolina,4/11/2020,Joseph R. Biden Jr.,41.7907,40.86022
2020,Pennsylvania,4/11/2020,Joseph R. Biden Jr.,47.17276,46.04221
2020,Oklahoma,4/11/2020,Joseph R. Biden Jr.,33.93081,32.99783
2020,Ohio,4/11/2020,Joseph R. Biden Jr.,48.37405,47.3671
2020,North Dakota,4/11/2020,Joseph R. Biden Jr.,38.07908,37.20461
2020,North Carolina,4/11/2020,Joseph R. Biden Jr.,47.59262,46.61538
2020,New York,4/11/2020,Joseph R. Biden Jr.,57.37525,56.26482
2020,New Mexico,4/11/2020,Joseph R. Biden Jr.,54.99844,53.8633
2020,New Jersey,4/11/2020,Joseph R. Biden Jr.,53.86816,52.45321
2020,New Hampshire,4/11/2020,Joseph R. Biden Jr.,48.21951,46.81883
2020,Nevada,4/11/2020,Joseph R. Biden Jr.,46.9872,45.49889
2020,National,4/11/2020,Joseph R. Biden Jr.,47.92415,47.63217
2020,Montana,4/11/2020,Joseph R. Biden Jr.,34.00406,33.27161
2020,Missouri,4/11/2020,Joseph R. Biden Jr.,42.72541,41.60177
2020,Mississippi,4/11/2020,Joseph R. Biden Jr.,40.15094,39.7006
2020,Michigan,4/11/2020,Joseph R. Biden Jr.,47.94562,47.23471
2020,Maryland,4/11/2020,Joseph R. Biden Jr.,60.10857,58.95502
2020,Maine,4/11/2020,Joseph R. Biden Jr.,52.37942,51.30257
2020,Kansas,4/11/2020,Joseph R. Biden Jr.,41.48722,40.19794
2020,Iowa,4/11/2020,Joseph R. Biden Jr.,44.05315,43.08898
2020,Georgia,4/11/2020,Joseph R. Biden Jr.,45.84641,44.89242
2020,Florida,4/11/2020,Joseph R. Biden Jr.,47.6307,46.62507
2020,Delaware,4/11/2020,Joseph R. Biden Jr.,56.01044,54.51796
2020,Connecticut,4/11/2020,Joseph R. Biden Jr.,51.47046,50.31774
2020,Colorado,4/11/2020,Joseph R. Biden Jr.,46.90101,45.39004
2020,California,4/11/2020,Joseph R. Biden Jr.,61.67818,61.27726
2020,Arizona,4/11/2020,Joseph R. Biden Jr.,48.64625,47.56897
2020,Alabama,4/11/2020,Joseph R. Biden Jr.,38.55518,37.7736
2020,Wisconsin,4/11/2020,Donald Trump,46.34358,45.63906
2020,West Virginia,4/11/2020,Donald Trump,66.01243,64.99393
2020,Washington,4/11/2020,Donald Trump,36.72305,35.62597
2020,Virginia,4/11/2020,Donald Trump,42.3185,41.27435
2020,Utah,4/11/2020,Donald Trump,47.98359,47.03749
2020,Texas,4/11/2020,Donald Trump,48.92983,47.25134
2020,Tennessee,4/11/2020,Donald Trump,56.22212,54.82204
2020,South Carolina,4/11/2020,Donald Trump,51.12371,50.0376
2020,Pennsylvania,4/11/2020,Donald Trump,45.6122,44.44706
2020,Oklahoma,4/11/2020,Donald Trump,60.04973,58.98196
2020,Ohio,4/11/2020,Donald Trump,46.8412,46.15731
2020,North Dakota,4/11/2020,Donald Trump,56.07726,54.90947
2020,North Carolina,4/11/2020,Donald Trump,46.85257,45.83694
2020,New York,4/11/2020,Donald Trump,35.73484,34.48712
2020,New Mexico,4/11/2020,Donald Trump,46.47047,44.83112
2020,New Jersey,4/11/2020,Donald Trump,36.2565,33.7748
2020,New Hampshire,4/11/2020,Donald Trump,45.69292,44.3292
