state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
New Jersey,Monroe Township,"On June 7, over 100 protesters in Monroe Township went to Thompson Park; a park shared by Jamesburg and Monroe. The protests were peaceful.[43]",http://newjersey.news12.com/story/42219612/black-lives-have-to-matter-monroe-township-students-hold-rally-in-name-of-george-floyd,100,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Montclair,"On June 6, an estimated 1000 people peacefully marched through the streets of Montclair and afterwards, in Crane Park, there were several people who spoke passionately to the crowd.[44]",https://www.montclairlocal.news/2020/06/06/montclairs-black-lives-matter-crack-the-blue-wall-rally-draws-1000-marchers-brief/,1000,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Morristown,"On May 30, approximately 200 to 300 people drove and marched peacefully through Morristown and neighboring Morris Township.[45]",https://morristowngreen.com/2020/05/31/activists-rally-in-morristown-morris-township-to-demand-justice-for-george-floyd/,200,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Newark,"A crowd of some 12,000 protesters marched peacefully down Market Street on May 30 at a rally organized by ""People's Organization for Progress.""[19][46]",https://www.northjersey.com/story/news/local/2020/05/30/nj-protests-thousands-rally-newark-englewood-george-floyd/5287303002/ https://abc7ny.com/6227622/,12000,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,New Brunswick,"On May 30, about 300 protesters shouted ""Black Lives Matter!"" and ""No Justice, No Peace!"" at Feaster Park where the shooting of Barry Deloatch occurred in 2011.[47]",https://www.tapinto.net/towns/new-brunswick/sections/police-and-fire/articles/300-march-in-new-brunswick-to-protest-george-floyd-s-death,300,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Newton,"On June 6, approximately 300 to 400 protestors gathered on the Newton Green after hundreds marched from Memory Park along Spring Street.[48][49]",https://www.njherald.com/news/20200603/peaceful-protest-planned-for-newton-green-saturday https://www.njherald.com/news/20200606/protests-seek-equality-for-black-residents,300,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Nutley,"On June 7, about 600 people rallied together in Yanticaw Park and listened to several speakers before having an 8 minute, 46 second kneeling moment of silence and then marching through the town.[51]",https://www.tapinto.net/articles/nutley-s-yanticaw-park-filled-with-strength-courage-and-wisdom-during-black-lives-matter-protestNutley%E2%80%99s,600,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Ocean City,"On June 2, hundreds of protesters from Somers Point peacefully marched to the public safety building, police spoke to the crowd, took a knee and joined them in nine minutes of silence. The march continued onto the police station, where protesters laid on the ground and chanted.[52][53]","https://www.nj.com/cape-may-county/2020/06/people-march-peacefully-with-police-during-daytime-protests-in-nj-towns.html , https://patch.com/new-jersey/oceancity/everything-appears-peaceful-ocean-city-george-floyd-march",100,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Paramus,"On June 9, two hundred people joined together for a march and speakers at Paramus High School. They planned on marching down Fairview Avenue, but were blocked by police and forced to turn back down Century Road to the school.[53]",https://www.northjersey.com/story/news/bergen/paramus/2020/06/09/nj-protests-hundreds-gather-paramus-george-floyd/5321941002/,200,09/06,0,0,0,1,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Paterson,A rally intended for George Floyd on June 3 was attended by family members of Jameek Lowery who died after an encounter with the Paterson Police in 2019.[54][55],https://www.northjersey.com/picture-gallery/news/new-jersey/2020/05/30/nj-protests-scenes-across-nj-rallies-vigils-george-floyd/5287275002/ https://www.northjersey.com/story/news/passaic/paterson/2019/08/12/jameek-lowery-paterson-nj-death-accidental-not-police-use-force/1991061001/,Unknown,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Princeton,"On June 2, thousands protested in downtown Princeton against racism and police brutality, and called for systemic change at an event that included speeches, chanting, and marching.[56]",https://planetprinceton.com/2020/06/02/photos-thousands-pack-the-streets-of-princeton-to-protest-racism-and-police-brutality/,1000,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Rahway,"On May 31, protesters held a rally at City Hall demanding more transparency changes in training and more minority representation at the police department.[57]",http://newjersey.news12.com/story/42193141/we-just-want-unity-rahway-community-holds-rally-at-city-hall-to-protest-george-floyds-death,Unknown,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Ridgewood,"On June 10, two thousand people marched from the train station to the YMCA, where speakers included the Ridgewood Chief of Police, New Jersey Attorney General Gurbir Grewal, and the Bergen County Sheriff.[58]",https://www.northjersey.com/story/news/bergen/ridgewood/2020/06/10/ridgewood-nj-honors-george-floyd-evening-solidarity/5336900002/,2000,10/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Rio Grande,"On June 1, protesters met at the corner of Route 47 and Route 9 chanting Â‰Ã›ÃBlack Lives MatterÂ‰Ã›Â and Â‰Ã›ÃI can't breathe.""[51]",https://www.nj.com/cape-may-county/2020/06/people-march-peacefully-with-police-during-daytime-protests-in-nj-towns.html,Unknown,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Somers Point,"On June 2, protesters gathered in Somers Point and peacefully marched over the 9th Street Bridge towards Ocean City.[51]",https://www.nj.com/cape-may-county/2020/06/people-march-peacefully-with-police-during-daytime-protests-in-nj-towns.html,Unknown,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Somerville,Daily protests have taken place outside the offices of Rep. Tom Malinowski on N. Bridge Street. Small groups start there and walk through neighborhoods and major thoroughfares in the county seat.[59],https://www.tapinto.net/towns/somerville/sections/police-and-fire/articles/black-lives-matter-demonstrations-continue-daily-in-somerville,Unknown,Unknown,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,South Brunswick,More than 500 protesters gathered at the Crossroads North Middle School on June 2. The large group marched along Georges Road to Route 522 and back again.[60],https://www.mycentraljersey.com/story/news/local/middlesex-county/2020/06/02/peaceful-protesters-march-south-brunswick-nj-black-lives-matter/3125442001/,500,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Teaneck,"On June 5, hundreds of protesters blocked Route 4 for ten minutes before marching to the Englewood police station to protest police brutality.[61]",https://www.northjersey.com/story/news/local/2020/06/05/teaneck-nj-protest-protesters-stop-route-4-traffic-powerful-moment/3138779001/,100,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Toms River,"On June 2, about 200 protesters gathered at a shopping center on Route 37 and marched peacefully with police to the Ocean County courthouse.[51][62]",https://www.nj.com/cape-may-county/2020/06/people-march-peacefully-with-police-during-daytime-protests-in-nj-towns.html https://www.app.com/story/news/local/toms-river-area/toms-river/2020/06/02/police-march-protestors-george-floyd-rally-toms-river/3124146001/,200,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Trenton,"Several groups including Black Lives Matter gathered at the New Jersey Statehouse on May 30. Later that evening, violence and looting erupted in Downtown Trenton when various businesses were broken into and multiple police vehicles where set on fire or stolen.[63]",https://midjersey.news/2020/05/30/black-lives-matter-justice-for-george-floyd-protest-held-in-trenton/,Unknown,30/05,1,0,1,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Wayne,"Roughly 1,000 demonstrators gathered at the Wayne Township Municipal Building on June 6.[64]",https://patch.com/new-jersey/wayne/weekend-wayne-protest-starts-ends-peacefully,1000,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,West Orange,Thousands of people gathered at Town Hall to protest against brutality and ask for police reform.[66] A petition with seven points for police reform had gathered over 6000 signatures.[66],https://essexnewsdaily.com/headlne-news/89908,1000,09/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Wildwood,"On June 5, Cape May County NAACP hosted a protest at Fox Park.[67]",https://www.pressofatlanticcity.com/gallery/photos-from-fridays-protest-in-wildwood/collection_c86cb3d6-74d1-59ad-93fa-a973234a2d0e.html,Unknown,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Jersey,Willingboro,"As of May 30, a lone man has come each day to a corner across from a mini-mall in his small Burlington County hometown holding a sign that says ""Stop Black Genocide."" He moved back home from Atlanta just to do this. He has been joined by others day he has been joined by others; on May 30, the number present was twelve.[68]",https://www.burlingtoncountytimes.com/news/20200530/burlington-county-protesters-demand-justice-for-floyd,12,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,
New Mexico,Albuquerque,"Hundreds of people protested May 28, and tear gas was deployed, but no one was injured.[1] Part of the city was shut down. Several shots were fired from a vehicle in the area of Wisconsin and Central, while a female sergeant was approached by several people and had her vehicle damaged. Four people were taken into custody. Several rioters were seen on camera approaching vehicles and were attempting to damage the vehicles and drag civilians out of their cars. One vehicle in particular was driving around firing shots. It is unclear how many shots were fired by that specific vehicle, though shot spotter technology determined that there were about 33 total registered reports of shots fired in the area. Police were able to initiate a traffic stop and take four individuals into custody, including one who initially fled on foot. While officers were trying to process the scene, a group of people started to cause problems for the officers. One person allegedly used a baseball bat to hit several police vehicles, breaking the windows.[2]",https://www.koat.com/article/protest-returns-to-central-and-wyoming-early-friday-morning/32706707 https://www.krqe.com/news/albuquerque-metro/demonstrators-gather-in-albuquerque-to-protest-george-floyds-death/,100,28/05,1,0,1,1,4,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Carlsbad,About 80 protesters demonstrated peacefully at the Eddy County Courthouse in the early evening of May 30.[3],https://www.currentargus.com/story/news/local/2020/06/01/george-floyd-carlsbad-sees-peaceful-protest-wake-death/5307637002/,80,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Clovis,"On June 5, around 200 protesters stood at the Clovis-Carver Public Library parking lot to protest the death of George Floyd.[4]",https://www.easternnewmexiconews.com/story/2020/06/07/news/protesters-too-much-racism/165814.html,200,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Farmington,"On June 1, More than 400 people shouted ""I Can't Breathe"" at a protest organized by the San Juan College Young Democratic Socialists of America in front of the Animas Valley Mall.[5]",https://durangoherald.com/articles/326787,400,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Gallup,"On June 3, Some 150 protesters marched from the north side of town to downtown Gallup.[6]",https://navajotimes.com/reznews/gallup-sees-protest-over-murder-of-george-floyd/,150,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Las Cruces,"On May 30, About 40 people protested peacefully at the intersection of Main Street and Picacho Avenue in the afternoon.[7] June 1: Hundreds of protesters, including a number of NMSU basketball players, held signs that said ""I Can't Breathe"" and ""Get Off My Neck"" in Las Cruces.[8]",https://kvia.com/news/new-mexico/2020/05/30/dozens-gather-along-las-cruces-main-street-for-peaceful-protest-of-george-floyd-death/ https://kvia.com/news/new-mexico/2020/06/01/watch-live-hundreds-of-george-floyd-protesters-on-streets-of-las-cruces/,40,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Las Cruces,"On May 30, About 40 people protested peacefully at the intersection of Main Street and Picacho Avenue in the afternoon.[7] June 1: Hundreds of protesters, including a number of NMSU basketball players, held signs that said ""I Can't Breathe"" and ""Get Off My Neck"" in Las Cruces.[8]",https://kvia.com/news/new-mexico/2020/05/30/dozens-gather-along-las-cruces-main-street-for-peaceful-protest-of-george-floyd-death/ https://kvia.com/news/new-mexico/2020/06/01/watch-live-hundreds-of-george-floyd-protesters-on-streets-of-las-cruces/,100,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Los Alamos,"This town of 19,000 people recorded three protests: Â‰Ã›Ãabout 200 peopleÂ‰Ã›Â on May 31,[9] Â‰Ã›Ãmore than 300Â‰Ã›Â on June 4[10] and Â‰Ã›Ãmore than 200Â‰Ã›Â on June 6.[11]",https://losalamosreporter.com/2020/05/31/large-crowd-turns-out-for-peaceful-protest-sunday-in-los-alamos https://ladailypost.com/more-than-300-peaceful-protesters-attend-rally-at-pond/ https://ladailypost.com/scenes-from-black-lives-matter-protest-this-afternoon/,200,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Los Alamos,"This town of 19,000 people recorded three protests: Â‰Ã›Ãabout 200 peopleÂ‰Ã›Â on May 31,[9] Â‰Ã›Ãmore than 300Â‰Ã›Â on June 4[10] and Â‰Ã›Ãmore than 200Â‰Ã›Â on June 6.[11]",https://losalamosreporter.com/2020/05/31/large-crowd-turns-out-for-peaceful-protest-sunday-in-los-alamos https://ladailypost.com/more-than-300-peaceful-protesters-attend-rally-at-pond/ https://ladailypost.com/scenes-from-black-lives-matter-protest-this-afternoon/,300,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Los Alamos,"This town of 19,000 people recorded three protests: Â‰Ã›Ãabout 200 peopleÂ‰Ã›Â on May 31,[9] Â‰Ã›Ãmore than 300Â‰Ã›Â on June 4[10] and Â‰Ã›Ãmore than 200Â‰Ã›Â on June 6.[11]",https://losalamosreporter.com/2020/05/31/large-crowd-turns-out-for-peaceful-protest-sunday-in-los-alamos https://ladailypost.com/more-than-300-peaceful-protesters-attend-rally-at-pond/ https://ladailypost.com/scenes-from-black-lives-matter-protest-this-afternoon/,200,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Rio Rancho,"On June 6, about 100 people held a protest outside Rio Rancho City Hall to support Black Lives Matter.[12]",https://www.abqjournal.com/1465845/peaceful-protesters-call-for-unity-education-to-end-racism.html,100,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Roswell,A protest occurred on May 30.[13],https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico#cite_note-13,Unknown,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New Mexico,Santa Fe,About 250 people protested at the state capitol.[14],https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico#cite_note-14,250,29/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Mexico,
New York,New York City,"On May 28, nearly 100 protesters assembled in Union Square and marched to City Hall, blocking traffic in Lower Manhattan.[9] While mostly peaceful, there were conflicts between protesters and police, leading to dozens of arrests as protesters threw objects and an officer was punched in the face.[9][10][11]",https://newyork.cbslocal.com/2020/05/28/several-arrests-made-at-union-square-protest-over-george-floyds-death/ https://newyork.cbslocal.com/2020/05/28/several-arrests-made-at-union-square-protest-over-george-floyds-death/ https://www.nbcnewyork.com/news/local/more-than-a-dozen-arrested-during-george-floyd-protest-at-union-square/2436965/ https://www.foxnews.com/us/george-floyd-protests-nyc-turn-violent-several-arrested,100,28/05,1,1,1,1,40,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"Peaceful protests continued the next day, May 29, around Foley Square in Manhattan. Another group came together around the Adam Clayton Powell Jr. State Office Building in Harlem.[12] As the day went on, the protests became more violent. Groups moved to the Manhattan District Attorney's office and then over the Brooklyn Bridge.[13] At Barclays Center, there were several clashes between protesters and law enforcement.[12] In this and other protests, participants chanted or held signs bearing the names of other victims of police violence.[14][13] In nearby Fort Greene Park, protesters were pepper sprayed and tackled by police.[13] More than 500 protesters demonstrated around the 88th Precinct, and others were arrested attempting to break into the 79th Precinct in Bedford–Stuyvesant.[13] Some protesters threw bricks, bottles, and other objects at the police.[12] A woman from the Hudson Valley region was arrested for throwing a Molotov cocktail at an occupied NYPD van. The four police inside were not hurt, and she faces several charges including four counts of attempted murder.[15][12] Groups of police pushed and struck demonstrators with batons, and used pepper spray on others, including assemblywoman Diana Richardson and New York State Senator Zellnor Myrie.[12][16] Videos posted online appeared to show demonstrators being beaten and punched by police officers.[12] One video, depicting an officer in Brooklyn shoving a young woman who subsequently suffered a concussion. The incident led to an NYPD investigation and the officer was suspended without pay before being charged with misdemeanor assault, criminal mischief, harassment, and menacing.[17][18][19] More than 200 people were arrested, mostly for minor charges.[14][20] The New York Times described the day's events as ""largely peaceful demonstrations [which] turned into jarring scenes of flaming debris, stampedes, and looted storefronts.""[20] There were also reports of protesters challenging people engaged in looting.[20]",https://www.nytimes.com/2020/05/30/nyregion/nyc-protests-george-floyd.html https://abc7ny.com/6218834/,500,29/05,1,0*,1,1,200,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,"0* ~ Although there is a number for this variable, the number is unknown"
New York,New York City,"Reverend Al Sharpton, Gwen Carr, and other activists held a vigil for George Floyd on Staten Island, near where Eric Garner had been killed in 2014.[21] In Jackson Heights and Woodside in Queens, nearly 1,000 protesters marched from Diversity Plaza at Broadway and 37th Road to the New York City Police Department (NYPD) 115th Precinct station on Northern Boulevard.[22] Around 5,000 people were estimated to have attended various protests around the city.[23] A video circulated depicting an incident in Brooklyn where a police officer pulled a protester's mask off to pepper spray him. The officer was eventually suspended.[18][24][25] There were no arrests among the large crowd around Barclays Center, but a few people were arrested from breaking windows nearby.[26] At the end of the third day of unrest, a total of 345 arrests had been made, 33 police officers were injured, and 47 police vehicles have thus far been damaged or destroyed, with several set on fire.[27] Although several videos showed instances of police violence against protesters, no statistics have were made available about the number of injured participants.[23]",https://www.nytimes.com/2020/05/30/nyregion/nyc-protests-george-floyd.html https://edition.cnn.com/us/live-news/george-floyd-protests-05-30-20/h_2835028f0e37b4632ae1a0d0d443f1d9 http://gothamist.com/news/cuomo-says-attorney-general-will-investigate-nypds-inexplicable-policing-george-floyd-protests https://www.nytimes.com/2020/05/31/nyregion/nyc-protests-george-floyd.html,1000,30/05,1,0*,1,1,0*,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,"0* ~ Although there is a number for this variable, the number is unknown"
New York,New York City,"Several gatherings and marches took place on May 31, including large groups which moved from Manhattan to Brooklyn and Brooklyn to Manhattan. Though mostly peaceful during the day, events in Manhattan took a turn for the violent at night.[26] Hundreds gathered in Bryant Park in Midtown Manhattan before marching in the street, remaining peaceful but blocking traffic.[20] According to the New York Times, ""As the crowd moved peacefully up Fifth Avenue, a small group of teenage protesters started knocking over trash cans, drawing rebukes from the rest of the demonstrators.""[20] The march went up to Central Park, then south to Foley Square and finally over the Brooklyn Bridge to Barclays Center. The successfully peaceful march drew praise from police Commissioner Dermot Shea.[26] In Foley Square, NYPD Lieutenant Robert Cattani knelt with a small number of other officers at the request of protesters. A few days later he apologized for doing so, saying that he knelt in the hope that it would make the protesters less likely to use violence, but that it was a ""horrible decision"" that ruined his reputation and ""goes against every principle and value that I stand for"".[29][30]In Brooklyn, about 500 protesters gathered around a stage set up in Grand Army Plaza for a rally. That group and another 500 who had marched from Williamsburg convened to form a larger demonstration around Barclays Center, where people had been congregating throughout the day.[26] Police presence was minimal until the evening, when large groups marched in different directions, one towards Prospect Park in the southeast and one towards Downtown Brooklyn in the northwest, where some protesters threw objects at police and stores and were arrested.[26] The group tried to cross the Brooklyn Bridge but were turned back; they likewise met resistance at the Manhattan Bridge, but were eventually permitted to cross.[26] A gathering around Union Square that night was more violent. A number of fires were set and there were smashed windows and looting amid objections from other protesters.[20] Looting was particularly bad in the SoHo neighborhood of Manhattan. Gothamist described ""shattered glass, bare mannequins, and flaming dumpsters [which] littered the streets of SoHo"" the next morning, remarking on the ""widespread looting"" that ""picked clean"" several luxury fashion stores.[31] Twelve police officers total were injured during the clashes, and 345 protesters were arrested, including Mayor Bill de Blasio's daughter.[32][33] A police union frequently critical of de Blasio publicized her personal information—the only arrested protester whose information was released this way.[34]",https://www.amny.com/brooklyn/brooklyn-protests-mostly-peaceful-but-marchers-to-manhattan-on-path-of-destruction/,1000,31/05,1,12,1,1,345,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"On June 1, there were protests in Restoration Plaza in Bedford–Stuyvesant, as well as around Radio City Music Hall, and blocking traffic on FDR Drive. In Washington Square Park, Police Chief Terence Monahan took a knee with protesters and addressed the crowd to show solidarity.[35][34] At nightfall, a peaceful candlelight vigil took place at Astoria Park in Queens.[36] Despite an 11:00 pm curfew implemented that day, and increased police presence aimed at curbing the looting from the night before, demonstrations and widespread looting continued past 11 in Manhattan and the Bronx.[37] The New York Times highlighted the looting of Macy's Herald Square as ""symbolic blow"", albeit with moderate damage.[28] Gothamist reported on ""groups of looters ... jumping into and out of smashed storefronts with duffel bags"" before the curfew and an ""atmosphere ... of disbelief, as teenagers found themselves able to fill their bags without opposition.""[37] Police were forceful in breaking up gatherings after the curfew, using batons and pepper spray, but there were still reports of looting late into the night, with SoHo ""largely a free-for-all after 2 a.m.""[37] In the Bronx, there was looting and people set trash fires.[37] More than 700 were arrested, both police and protesters suffered injuries, including two police hit by cars amid reports of violence and looting.[34]",http://gothamist.com/news/live-protest-updates-nyc-faces-prospect-curfew-wake-soho-looting https://www.nytimes.com/2020/06/01/nyregion/nyc-protests-george-floyd.html https://licpost.com/peaceful-george-floyd-protest-held-at-astoria-park-monday,Unknown,01/06,1,0,1,1,700,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"During the daytime, protests were less violent than in days prior, and a stricter curfew went into effect requiring people to be indoors by 8:00 pm.[38] Thousands of protesters marched all over the city during the day. There was a peaceful gathering at the National September 11 Memorial, and another event at Foley Square.[34] In Astoria, Queens, about 300 protesters marched from Steinway Street and 30th Avenue to the NYPD 114th Precinct station on Astoria Boulevard South.[39] In Times Square, more than a hundred doctors convened in a twist on a daily tradition which emerged in the city during the pandemic. Whereas typically citizens pause at 7:00 pm to publicly applaud medical personnel and other essential workers, on this day the doctors turned up to support black victims of police violence and call attention to systemic inequities through which the coronavirus has similarly disproportionately affected communities of color.[38] After 8:00, police began making arrests both for violation of curfew and for suspicion of looting, but arrest numbers dropped significantly from the previous day to about 280.[40] Some remained outside after the curfew, including a group trying to cross Manhattan Bridge leading to a standoff with a police that resolved without incident.[38] There were broken windows and reports of looting around Union Square, Astor Place, and Greenwich Village, sometimes thwarted by other protesters.[38]",https://www.nytimes.com/2020/06/01/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/2020/06/01/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/article/nyc-curfew.html https://www1.nyc.gov/assets/home/downloads/pdf/executive-orders/2020/eeo-119.pdf https://www.nytimes.com/article/nyc-curfew.html https://www.nytimes.com/2020/06/03/nyregion/nyc-protests-george-floyd.html,1000,02/06,1,0,1,1,280,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"On the evening of June 3, there were more protesters remaining after curfew than the night before, and police were quicker to take action.[41] One group peacefully marching in Brooklyn was met by a line of police in riot gear in Cadman Plaza at about 8:45 pm. The demonstrators chanted and raised their arms for about 10 minutes while other police in riot gear surrounded them, using a technique called kettling, before moving in, striking protesters with batons, and making arrests.[42][41][43] Another group marched from Gracie Mansion towards Central Park after curfew, leading to about 60 arrests there.[44] Jumaane Williams, the New York City Public Advocate, expressed outrage at the actions police were taking against peaceful protesters.[44] In Brooklyn, two NYPD officers were reportedly shot and one was stabbed in the neck while guarding against looting during a protest.[45] Police chief Monahan said there would be ""no more tolerance ... They have to be off the street, an 8 pm curfew. We gave them to 9 pm, and there was no indication that they were going to leave these streets. We're just not going to take it.""[44]",https://www.nytimes.com/2020/06/03/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/2020/06/05/nyregion/police-kettling-protests-nyc.html https://www.nytimes.com/2020/06/03/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/interactive/2020/06/04/burst/brooklyn-protesters-police-confrontation.html https://abc7ny.com/6231451/ https://abc7ny.com/6231451/ https://www.wsj.com/articles/new-york-officer-stabbed-two-shot-while-guarding-against-looting-11591271603/,Unknown,03/06,1,3,0,1,60,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
